,state_name,route_link,route_name,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
4356,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45:00,05h 25m,00:10:00,3.5,699,37
4357,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:05:00,04h 35m,23:40:00,4.9,599,32
4358,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak,Vijay Tour and Travels,Volvo Multi Axle Sleeper B11R (2+1),21:00:00,04h 20m,01:20:00,3.5,899,30
4359,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:58:00,03h 47m,03:45:00,3.3,999,24
4360,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30:00,06h 00m,22:30:00,3.9,546,35
4361,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 514,Ordinary 3+2 Non AC Seater,17:40:00,10h 20m,04:00:00,3.9,567,37
4362,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 516,Ordinary 3+2 Non AC Seater,18:10:00,08h 20m,02:30:00,3.9,549,22
4363,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40:00,08h 20m,03:00:00,3.9,560,37
4364,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30:00,09h 30m,05:00:00,4,965,34
4365,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40:00,10h 10m,07:50:00,3.9,575,27
4366,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00:00,08h 30m,06:30:00,4.8,920,26
4367,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20:00,08h 40m,07:00:00,5,565,37
4368,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50:00,06h 40m,05:30:00,4.7,523,27
4369,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15:00,06h 10m,05:25:00,4.6,438,27
4370,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25:00,08h 35m,07:00:00,3.5,500,31
4371,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45:00,05h 45m,05:30:00,2.4,573,41
4372,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35:00,08h 35m,07:10:00,3.2,550,26
4373,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59:00,07h 26m,07:25:00,3.4,500,33
4374,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Ankush travels,Volvo A/C Semi Sleeper (2+2),22:00:00,06h 00m,04:00:00,3.4,999,41
4375,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55:00,07h 05m,07:00:00,3.3,850,31
4376,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59:00,07h 01m,07:00:00,3.3,1199,34
4377,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45:00,08h 40m,08:25:00,2.9,584,33
4378,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30:00,08h 00m,07:30:00,3.4,499,30
4379,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00:00,06h 00m,07:00:00,3.4,850,31
4380,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59:00,07h 01m,07:00:00,1.9,809,31
4381,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40:00,07h 20m,07:00:00,4,1649,41
4382,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Metahills holidays,Scania A/C Semi Sleeper (2+2),21:21:00,08h 39m,06:00:00,3.5,1046.67,31
4383,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59:00,07h 01m,07:00:00,3.5,899,33
4384,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Metahills holidays,Scania A/C Semi Sleeper (2+2),21:21:00,08h 39m,06:00:00,3.5,1299,26
4385,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50:00,06h 55m,06:45:00,3.5,849,31
4386,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45:00,08h 15m,08:00:00,3.3,573,41
4387,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58:00,06h 32m,06:30:00,2.6,699,39
4388,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20:00,06h 40m,05:00:00,2.5,1199,49
4389,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),22:35:00,08h 35m,07:10:00,2.5,3000,45
4390,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),20:00:00,12h 00m,08:00:00,2.5,3000,45
4391,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),22:00:00,09h 55m,07:55:00,4,849,19
4392,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30:00,09h 30m,09:00:00,3.4,832,26
4393,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30:00,10h 30m,08:00:00,2.6,508,28
4394,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:30:00,08h 15m,06:45:00,1.2,799,25
4395,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 6617,Ordinary 3+2 Non AC Seater,15:00:00,05h 15m,20:15:00,3.9,300,25
4396,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 6618,Ordinary 3+2 Non AC Seater,15:30:00,06h 20m,21:50:00,3.9,309,27
4397,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 6605,Ordinary 3+2 Non AC Seater,16:30:00,05h 08m,21:38:00,3.9,316,37
4398,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,16:40:00,06h 30m,23:10:00,3.9,318,37
4399,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 911,Ordinary 3+2 Non AC Seater,17:40:00,05h 40m,23:20:00,3.9,318,37
4400,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 965,Himmani Deluxe 2+2 Non AC Seater,18:05:00,06h 25m,00:30:00,3.9,331,7
4401,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 1109,Ordinary 3+2 Non AC Seater,19:05:00,05h 15m,00:20:00,3.9,314,37
4402,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,21:35:00,04h 40m,02:15:00,3.9,556,32
4403,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,22:00:00,04h 30m,02:30:00,3.9,309,37
4404,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,23:00:00,05h 15m,04:15:00,3.9,303,37
4405,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),21:00:00,03h 50m,00:50:00,3.7,764,12
4406,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:05:00,04h 10m,01:15:00,5,910,6
4407,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30:00,04h 00m,01:30:00,5,900,5
4408,cturtc,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15:00,04h 30m,01:45:00,5,1062,8
4409,cturtc,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Agra to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165907,HVAC Seater (2+3),17:00:00,11h 00m,04:00:00,3.8,731.43,45
4410,cturtc,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Agra to Chandigarh,Ankush travels,A/C Seater / Sleeper (2+2),23:30:00,11h 00m,10:30:00,3.8,1699,33
4411,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),22:15:00,06h 55m,05:10:00,4.5,641,17
4412,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:50:00,07h 30m,04:20:00,4.4,684,30
4413,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:30:00,07h 20m,04:50:00,4.4,941,17
4414,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,AdHarikesh Tour N Travels,A/C Sleeper (2+1),21:10:00,07h 20m,04:30:00,4.1,640,10
4415,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:35:00,07h 55m,01:30:00,4.5,603,18
4416,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,New Pal Travels,A/C Sleeper (2+1),22:00:00,07h 30m,05:30:00,4.4,699,3
4417,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+2),20:30:00,07h 15m,03:45:00,4.5,641,44
4418,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,AdMoon Light Travels Katra,A/C Sleeper (2+1),21:15:00,07h 50m,05:05:00,4.8,629,13
4419,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45:00,07h 15m,02:00:00,4.4,1457,3
4420,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:00:00,07h 40m,03:40:00,4.7,575,16
4421,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Moon Light Travels Katra,A/C Sleeper (2+1),20:15:00,08h 05m,04:20:00,4,584,13
4422,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15:00,07h 25m,03:40:00,4.5,1026,13
4423,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45:00,07h 20m,05:05:00,4,803,6
4424,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,21:00:00,07h 30m,04:30:00,3.8,630,14
4425,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:25:00,07h 50m,05:15:00,4.4,567,10
4426,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50:00,07h 30m,04:20:00,5,561,21
4427,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Ankush travels,AC Sleeper (2+1),21:00:00,08h 00m,05:00:00,5,1299,36
4428,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,New Pal Travels,A/C Sleeper (2+1),21:30:00,07h 45m,05:15:00,3.7,699,5
4429,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:20:00,07h 38m,23:58:00,4.1,499,20
4430,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),20:15:00,07h 15m,03:30:00,4.7,550,19
4431,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Zimindara Travels,AC Sleeper (2+1),21:30:00,07h 30m,05:00:00,4.1,649,4
4432,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:30:00,07h 45m,04:15:00,3.7,583,24
4433,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:15:00,07h 15m,05:30:00,4.8,700,15
4434,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:00:00,07h 55m,03:55:00,3.4,800,8
4435,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Zimindara Travels,AC Sleeper (2+1),20:50:00,07h 30m,04:20:00,4,649,5
4436,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:15:00,07h 45m,02:00:00,3.6,1063,4
4437,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,SAHARA TRAVELS,A/C Sleeper (2+2),21:15:00,07h 00m,04:15:00,2.9,809,40
4438,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Khurana Bus Service,Volvo A/C (2+2),13:30:00,07h 40m,21:10:00,3.8,749,14
4439,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),16:35:00,08h 40m,01:15:00,3.1,782,7
4440,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Khurana Bus Service,Volvo A/C (2+2),13:30:00,07h 20m,20:50:00,3.5,649,18
4441,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),20:30:00,07h 20m,03:50:00,4,449,31
4442,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Travel Point,A/C Seater / Sleeper (2+2),15:45:00,07h 45m,23:30:00,2.8,528,28
4443,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),20:20:00,07h 30m,03:50:00,4.4,2000,36
4444,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:25:00,07h 15m,04:40:00,4,567,10
4445,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45:00,07h 05m,04:50:00,4,803,6
4446,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Awadh Travels,A/C Sleeper (2+2),20:55:00,07h 05m,04:00:00,3.8,1199,40
4447,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),22:10:00,07h 50m,06:00:00,2.8,699,26
4448,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,21:45:00,07h 30m,05:15:00,2.9,799,13
4449,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),16:30:00,08h 00m,00:30:00,1.9,555,43
4450,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:30:00,09h 00m,03:30:00,4.3,1380.95,1
4451,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30:00,07h 30m,22:00:00,3.6,374,29
4452,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),20:15:00,07h 25m,03:40:00,4.1,899,24
4453,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30:00,07h 40m,22:10:00,3.6,374,29
4454,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),21:15:00,08h 00m,05:15:00,2.1,2399,28
4455,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),21:00:00,08h 15m,05:15:00,3.6,949,24
4456,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30:00,08h 10m,22:40:00,4.1,374,28
4457,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),18:00:00,07h 20m,01:20:00,3.6,748,2
4458,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),20:00:00,05h 15m,01:15:00,2.6,999,40
4459,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),21:45:00,04h 45m,02:30:00,2.6,799,40
4460,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,DS Hari Travels,A/C Seater / Sleeper (2+2),21:30:00,07h 05m,04:35:00,2.4,499,48
4461,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),21:00:00,06h 30m,03:30:00,2.4,799,34
4462,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),18:30:00,06h 30m,01:00:00,2.4,899,28
4463,cturtc,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),23:00:00,06h 30m,05:30:00,2.4,799,32
4464,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30:00,04h 35m,22:05:00,2.2,600,21
4465,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana),Jai Balaji Bus Service,AC Seater (2+2),16:50:00,04h 40m,21:30:00,4,440,48
4466,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00:00,04h 20m,00:20:00,2.6,699,31
4467,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana),Rathore Sonal Travels,A/C Seater/Sleeper (2+1),18:00:00,06h 00m,00:00:00,2.4,740,36
4468,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam,Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),19:10:00,12h 30m,07:40:00,3.5,950.48,47
4469,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:30:00,08h 30m,07:00:00,3.7,799,25
4470,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30:00,10h 50m,08:20:00,3.5,800,36
4471,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30:00,09h 40m,09:10:00,3.5,832,38
4472,cturtc,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),22:00:00,10h 15m,08:15:00,3.9,944,21
4473,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1209,Ordinary 3+2 Non AC Seater,14:30:00,06h 20m,20:50:00,3.9,309,37
4474,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1212,A/C Executive (2+3),16:00:00,05h 58m,21:58:00,3.8,383,42
4475,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1234,Ordinary 3+2 Non AC Seater,16:45:00,07h 10m,23:55:00,3.9,304,37
4476,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1215,Ordinary 3+2 Non AC Seater,17:00:00,06h 05m,23:05:00,3.9,304,37
4477,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1217,Ordinary 3+2 Non AC Seater,17:30:00,05h 45m,23:15:00,3.9,309,37
4478,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1232,Ordinary 3+2 Non AC Seater,17:30:00,09h 00m,02:30:00,3.9,401,37
4479,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1233,Himsuta AC Seater Volvo/Scania 2+2,18:00:00,05h 25m,23:25:00,3.9,874,34
4480,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1219,Ordinary 3+2 Non AC Seater,18:30:00,05h 55m,00:25:00,3.9,309,33
4481,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1345,Ordinary 3+2 Non AC Seater,18:40:00,05h 30m,00:10:00,3.9,304,37
4482,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1220,Ordinary 3+2 Non AC Seater,19:00:00,06h 00m,01:00:00,3.9,309,37
4483,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1222,Ordinary 3+2 Non AC Seater,19:45:00,05h 55m,01:40:00,3.9,294,37
4484,cturtc,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh,HRTC - 1223,Ordinary 3+2 Non AC Seater,20:00:00,05h 30m,01:30:00,3.9,304,37
